algorithm,n_members,group_size,time,distance,groups,group_distances,gini-index
PCK,60,2,116.2855622000061,7.874999999999998,"[[0, 32], [15, 29], [14, 28], [7, 24], [17, 36], [13, 41], [1, 34], [31, 35], [21, 51], [30, 58], [22, 40], [20, 25], [38, 50], [2, 19], [9, 48], [3, 26], [54, 59], [12, 43], [27, 56], [4, 57], [11, 53], [37, 39], [8, 52], [16, 55], [10, 49], [33, 47], [5, 6], [45, 46], [23, 42], [18, 44]]","[0.29166667 0.125      0.29166667 0.125      0.18055556 0.375
 0.33333333 0.25       0.5        0.22222222 0.125      0.51388889
 0.16666667 0.25       0.22222222 0.125      0.20833333 0.23611111
 0.18055556 0.08333333 0.29166667 0.20833333 0.47222222 0.33333333
 0.25       0.38888889 0.33333333 0.29166667 0.33333333 0.16666667]",0.24271726570577137
PCK,60,2,10.76603349999641,8.84722222222222,"[[45, 53], [25, 55], [19, 29], [1, 41], [31, 35], [30, 34], [22, 40], [23, 59], [2, 46], [10, 20], [27, 56], [12, 28], [21, 38], [8, 13], [48, 51], [16, 49], [3, 50], [37, 58], [18, 26], [43, 54], [9, 33], [4, 57], [0, 36], [11, 39], [7, 32], [24, 52], [44, 47], [6, 5], [15, 17], [14, 42]]","[0.34722222 0.29166667 0.19444444 0.38888889 0.25       0.33333333
 0.125      0.20833333 0.29166667 0.26388889 0.18055556 0.20833333
 0.18055556 0.34722222 0.51388889 0.45833333 0.33333333 0.22222222
 0.38888889 0.30555556 0.25       0.08333333 0.125      0.48611111
 0.58333333 0.25       0.51388889 0.33333333 0.09722222 0.29166667]",0.24820007578628278
PCK,60,2,35.217703000002075,7.652777777777777,"[[16, 29], [13, 49], [7, 8], [21, 36], [0, 52], [31, 35], [11, 22], [24, 32], [34, 37], [1, 5], [18, 46], [41, 28], [27, 56], [23, 59], [2, 33], [3, 54], [9, 48], [25, 55], [19, 45], [50, 57], [30, 53], [4, 40], [39, 51], [10, 47], [42, 14], [17, 44], [43, 58], [12, 26], [6, 15], [20, 38]]","[0.08333333 0.41666667 0.09722222 0.31944444 0.16666667 0.25
 0.13888889 0.29166667 0.27777778 0.125      0.125      0.54166667
 0.18055556 0.20833333 0.125      0.16666667 0.22222222 0.29166667
 0.25       0.47222222 0.20833333 0.36111111 0.43055556 0.22222222
 0.29166667 0.38888889 0.29166667 0.25       0.22222222 0.23611111]",0.2511421240377997
PCK,60,2,146.20497859999887,8.458333333333334,"[[7, 24], [0, 11], [15, 36], [1, 5], [30, 57], [37, 58], [34, 52], [14, 20], [9, 32], [19, 45], [2, 50], [16, 25], [49, 54], [26, 43], [3, 42], [33, 47], [44, 59], [21, 48], [4, 51], [13, 39], [8, 53], [23, 38], [27, 56], [28, 29], [12, 46], [10, 55], [6, 35], [31, 41], [17, 18], [22, 40]]","[0.125      0.30555556 0.25       0.125      0.18055556 0.22222222
 0.38888889 0.36111111 0.36111111 0.25       0.26388889 0.29166667
 0.25       0.34722222 0.08333333 0.38888889 0.38888889 0.34722222
 0.375      0.33333333 0.45833333 0.25       0.18055556 0.29166667
 0.31944444 0.20833333 0.30555556 0.375      0.30555556 0.125     ]",0.19143876337693227
PCK,60,2,125.41608450000058,7.180555555555556,"[[13, 55], [7, 8], [29, 49], [0, 52], [16, 36], [33, 51], [4, 58], [1, 40], [21, 23], [38, 50], [2, 19], [9, 48], [12, 26], [14, 44], [3, 42], [43, 56], [54, 59], [10, 47], [37, 39], [24, 28], [27, 45], [46, 57], [15, 53], [5, 11], [25, 32], [17, 20], [34, 41], [31, 35], [22, 30], [6, 18]]","[0.20833333 0.09722222 0.125      0.16666667 0.20833333 0.29166667
 0.125      0.34722222 0.34722222 0.16666667 0.25       0.22222222
 0.25       0.30555556 0.08333333 0.27777778 0.20833333 0.22222222
 0.20833333 0.29166667 0.22222222 0.25       0.30555556 0.20833333
 0.41666667 0.16666667 0.47222222 0.25       0.13888889 0.34722222]",0.21430000666977939
PCK,60,2,64.90969850000693,9.069444444444445,"[[0, 36], [7, 22], [15, 29], [24, 28], [23, 59], [27, 56], [12, 26], [43, 58], [33, 32], [10, 46], [42, 44], [45, 47], [2, 5], [20, 25], [9, 50], [14, 19], [11, 37], [39, 54], [4, 57], [52, 53], [21, 48], [49, 55], [18, 51], [3, 38], [13, 16], [1, 6], [8, 17], [34, 40], [31, 35], [30, 41]]","[0.125      0.20833333 0.125      0.29166667 0.20833333 0.18055556
 0.25       0.29166667 0.36111111 0.36111111 0.43055556 0.43055556
 0.34722222 0.51388889 0.38888889 0.38888889 0.27777778 0.33333333
 0.08333333 0.26388889 0.34722222 0.29166667 0.33333333 0.25
 0.375      0.29166667 0.33333333 0.34722222 0.25       0.38888889]",0.18223583460949458
PCK,60,2,183.16270280000754,7.680555555555555,"[[0, 36], [7, 15], [25, 55], [14, 19], [34, 57], [37, 41], [30, 58], [22, 52], [1, 5], [2, 9], [43, 54], [26, 45], [38, 47], [48, 59], [3, 42], [23, 50], [4, 39], [11, 53], [13, 46], [33, 32], [27, 56], [10, 29], [12, 28], [31, 35], [16, 49], [21, 44], [6, 8], [18, 51], [24, 40], [17, 20]]","[0.125      0.25       0.29166667 0.38888889 0.18055556 0.33333333
 0.22222222 0.08333333 0.125      0.375      0.30555556 0.30555556
 0.19444444 0.125      0.08333333 0.25       0.55555556 0.29166667
 0.19444444 0.36111111 0.18055556 0.125      0.20833333 0.25
 0.45833333 0.25       0.375      0.33333333 0.29166667 0.16666667]",0.24998441104944805
PCK,60,2,183.7274946999969,7.625,"[[8, 29], [0, 18], [21, 38], [10, 55], [17, 36], [4, 51], [12, 48], [23, 50], [33, 37], [42, 59], [28, 45], [3, 26], [9, 46], [27, 47], [2, 44], [43, 54], [14, 16], [20, 49], [19, 31], [25, 56], [24, 40], [1, 5], [22, 52], [35, 41], [34, 57], [30, 58], [7, 15], [6, 32], [39, 13], [11, 53]]","[0.22222222 0.19444444 0.18055556 0.20833333 0.18055556 0.375
 0.29166667 0.25       0.34722222 0.375      0.23611111 0.125
 0.25       0.20833333 0.25       0.30555556 0.25       0.34722222
 0.56944444 0.08333333 0.29166667 0.125      0.08333333 0.375
 0.18055556 0.22222222 0.25       0.22222222 0.33333333 0.29166667]",0.21663212109792096
PCK,60,2,183.14026279999234,8.486111111111107,"[[20, 49], [30, 40], [8, 24], [16, 25], [0, 31], [14, 42], [44, 47], [21, 48], [2, 51], [23, 50], [3, 59], [7, 18], [29, 56], [17, 38], [10, 55], [12, 28], [27, 9], [43, 54], [4, 57], [26, 45], [37, 46], [1, 5], [22, 52], [35, 41], [13, 33], [34, 58], [6, 39], [15, 36], [19, 32], [11, 53]]","[0.34722222 0.51388889 0.22222222 0.29166667 0.375      0.29166667
 0.51388889 0.34722222 0.16666667 0.25       0.125      0.23611111
 0.20833333 0.23611111 0.20833333 0.20833333 0.09722222 0.30555556
 0.08333333 0.30555556 0.34722222 0.125      0.08333333 0.375
 0.36111111 0.55555556 0.27777778 0.25       0.48611111 0.29166667]",0.2542468536599129
PCK,60,2,87.48310699999274,8.319444444444443,"[[16, 25], [24, 40], [21, 42], [0, 41], [31, 35], [8, 20], [11, 19], [39, 50], [1, 53], [23, 43], [47, 55], [14, 28], [2, 54], [7, 26], [48, 51], [29, 49], [3, 13], [4, 37], [9, 33], [30, 58], [34, 57], [44, 45], [22, 52], [5, 32], [15, 36], [12, 56], [17, 27], [6, 10], [38, 59], [18, 46]]","[0.29166667 0.29166667 0.26388889 0.16666667 0.25       0.33333333
 0.38888889 0.5        0.125      0.22222222 0.26388889 0.29166667
 0.26388889 0.375      0.51388889 0.125      0.41666667 0.18055556
 0.25       0.22222222 0.18055556 0.41666667 0.08333333 0.30555556
 0.25       0.375      0.25       0.47222222 0.125      0.125     ]",0.239767428472742
Ranking,60,2,6.342614000008325,4.791666666666666,"[[50, np.int64(59)], [37, np.int64(4)], [39, np.int64(41)], [52, np.int64(22)], [33, np.int64(2)], [26, 21], [6, np.int64(53)], [54, np.int64(48)], [55, 45], [7, np.int64(8)], [23, 20], [42, np.int64(3)], [10, np.int64(24)], [31, np.int64(32)], [1, np.int64(5)], [14, np.int64(46)], [40, np.int64(11)], [43, np.int64(51)], [34, np.int64(57)], [np.int64(16), np.int64(29)], [np.int64(38), 19], [15, np.int64(56)], [58, np.int64(30)], [18, np.int64(44)], [np.int64(9), np.int64(27)], [np.int64(17), np.int64(36)], [35, np.int64(0)], [np.int64(25), 12], [np.int64(47), np.int64(13)], [49, 28]]","[0.125      0.18055556 0.20833333 0.08333333 0.125      0.30555556
 0.25       0.16666667 0.27777778 0.09722222 0.23611111 0.08333333
 0.125      0.08333333 0.125      0.18055556 0.18055556 0.125
 0.18055556 0.08333333 0.18055556 0.16666667 0.22222222 0.16666667
 0.09722222 0.18055556 0.20833333 0.04166667 0.22222222 0.08333333]",0.23198400799600202
Ranking,60,2,6.682781499999692,4.624999999999999,"[[50, np.int64(59)], [58, np.int64(4)], [39, np.int64(41)], [52, np.int64(22)], [33, np.int64(2)], [26, np.int64(3)], [34, np.int64(53)], [54, np.int64(48)], [10, np.int64(24)], [np.int64(27), np.int64(56)], [23, np.int64(9)], [42, np.int64(38)], [12, np.int64(25)], [31, np.int64(32)], [1, np.int64(5)], [14, np.int64(46)], [6, 37], [43, np.int64(51)], [21, np.int64(57)], [40, np.int64(29)], [np.int64(16), np.int64(47)], [15, np.int64(17)], [np.int64(11), np.int64(30)], [18, np.int64(44)], [55, np.int64(13)], [20, np.int64(36)], [35, np.int64(0)], [7, np.int64(8)], [45, 19], [49, 28]]","[0.125      0.125      0.20833333 0.08333333 0.125      0.125
 0.125      0.16666667 0.125      0.18055556 0.22222222 0.16666667
 0.04166667 0.08333333 0.125      0.18055556 0.31944444 0.125
 0.20833333 0.29166667 0.18055556 0.09722222 0.         0.16666667
 0.20833333 0.18055556 0.20833333 0.09722222 0.25       0.08333333]",0.2523558040799423
Ranking,60,2,6.537054699991131,4.73611111111111,"[[50, np.int64(59)], [37, np.int64(4)], [39, np.int64(41)], [52, np.int64(22)], [33, np.int64(2)], [26, np.int64(3)], [34, np.int64(53)], [54, np.int64(48)], [12, np.int64(25)], [7, np.int64(8)], [np.int64(44), 18], [42, np.int64(38)], [np.int64(29), np.int64(24)], [31, np.int64(32)], [1, np.int64(5)], [19, np.int64(46)], [40, np.int64(11)], [43, np.int64(51)], [21, np.int64(57)], [np.int64(16), 28], [10, np.int64(47)], [15, np.int64(17)], [58, np.int64(30)], [14, 23], [np.int64(9), np.int64(27)], [6, 35], [np.int64(36), np.int64(0)], [45, 49], [20, np.int64(56)], [np.int64(13), 55]]","[0.125      0.18055556 0.20833333 0.08333333 0.125      0.125
 0.125      0.16666667 0.04166667 0.09722222 0.16666667 0.16666667
 0.16666667 0.08333333 0.125      0.125      0.18055556 0.125
 0.20833333 0.125      0.22222222 0.09722222 0.22222222 0.29166667
 0.09722222 0.30555556 0.125      0.23611111 0.18055556 0.20833333]",0.21751440995045013
Ranking,60,2,6.41027770000801,4.9305555555555545,"[[50, np.int64(59)], [np.int64(57), np.int64(4)], [np.int64(0), np.int64(41)], [52, np.int64(22)], [33, np.int64(2)], [26, np.int64(3)], [34, np.int64(53)], [54, np.int64(48)], [np.int64(47), 10], [45, 19], [23, 37], [42, np.int64(38)], [28, np.int64(25)], [31, np.int64(32)], [1, np.int64(5)], [14, np.int64(46)], [40, np.int64(11)], [43, np.int64(51)], [21, np.int64(9)], [12, np.int64(29)], [np.int64(13), 55], [15, np.int64(17)], [58, np.int64(30)], [18, np.int64(44)], [49, np.int64(27)], [np.int64(24), 35], [np.int64(36), np.int64(16)], [39, 6], [20, np.int64(56)], [np.int64(8), 7]]","[0.125      0.08333333 0.16666667 0.08333333 0.125      0.125
 0.125      0.16666667 0.22222222 0.25       0.29166667 0.16666667
 0.08333333 0.08333333 0.125      0.18055556 0.18055556 0.125
 0.20833333 0.16666667 0.20833333 0.09722222 0.22222222 0.16666667
 0.18055556 0.20833333 0.20833333 0.27777778 0.18055556 0.09722222]",0.20077707625060712
Ranking,60,2,6.399997100001201,4.48611111111111,"[[50, np.int64(59)], [58, np.int64(4)], [39, np.int64(41)], [52, np.int64(22)], [33, np.int64(2)], [26, np.int64(3)], [34, np.int64(53)], [54, np.int64(48)], [np.int64(13), 55], [7, np.int64(8)], [np.int64(27), np.int64(9)], [42, np.int64(38)], [np.int64(56), np.int64(25)], [37, 40], [1, np.int64(5)], [14, np.int64(46)], [np.int64(32), 31], [43, np.int64(51)], [21, np.int64(57)], [12, np.int64(29)], [np.int64(16), np.int64(47)], [15, np.int64(17)], [np.int64(11), np.int64(30)], [18, np.int64(44)], [19, 45], [6, np.int64(36)], [35, np.int64(0)], [28, 49], [20, 23], [10, np.int64(24)]]","[0.125      0.125      0.20833333 0.08333333 0.125      0.125
 0.125      0.16666667 0.20833333 0.09722222 0.09722222 0.16666667
 0.08333333 0.29166667 0.125      0.18055556 0.08333333 0.125
 0.20833333 0.16666667 0.18055556 0.09722222 0.         0.16666667
 0.25       0.22222222 0.20833333 0.08333333 0.23611111 0.125     ]",0.2351873598804314
Ranking,60,2,6.1093979999859584,4.847222222222221,"[[np.int64(25), 12], [37, np.int64(4)], [39, np.int64(41)], [52, np.int64(22)], [33, np.int64(2)], [42, np.int64(3)], [34, np.int64(53)], [np.int64(44), np.int64(48)], [55, np.int64(24)], [45, np.int64(16)], [np.int64(27), np.int64(9)], [26, 54], [28, 49], [31, np.int64(32)], [1, np.int64(5)], [14, np.int64(46)], [40, np.int64(11)], [43, np.int64(51)], [21, np.int64(57)], [10, np.int64(29)], [23, 50], [15, np.int64(17)], [58, np.int64(30)], [np.int64(38), np.int64(59)], [19, 18], [6, np.int64(36)], [35, np.int64(0)], [7, np.int64(8)], [20, np.int64(56)], [np.int64(47), np.int64(13)]]","[0.04166667 0.18055556 0.20833333 0.08333333 0.125      0.08333333
 0.125      0.18055556 0.16666667 0.27777778 0.09722222 0.29166667
 0.08333333 0.08333333 0.125      0.18055556 0.18055556 0.125
 0.20833333 0.125      0.25       0.09722222 0.22222222 0.125
 0.25       0.22222222 0.20833333 0.09722222 0.18055556 0.22222222]",0.23426538879557376
Ranking,60,2,6.649761499997112,4.6805555555555545,"[[50, np.int64(59)], [37, np.int64(4)], [39, np.int64(41)], [52, np.int64(22)], [np.int64(13), np.int64(2)], [26, np.int64(3)], [34, np.int64(53)], [54, np.int64(48)], [10, np.int64(24)], [7, np.int64(8)], [23, 45], [42, np.int64(38)], [12, np.int64(25)], [31, np.int64(32)], [1, np.int64(5)], [14, np.int64(46)], [40, np.int64(11)], [43, np.int64(51)], [21, np.int64(57)], [np.int64(16), np.int64(29)], [55, np.int64(47)], [15, np.int64(17)], [58, np.int64(30)], [18, np.int64(44)], [33, 19], [6, np.int64(36)], [35, np.int64(0)], [np.int64(9), np.int64(27)], [20, np.int64(56)], [49, 28]]","[0.125      0.18055556 0.20833333 0.08333333 0.15277778 0.125
 0.125      0.16666667 0.125      0.09722222 0.26388889 0.16666667
 0.04166667 0.08333333 0.125      0.18055556 0.18055556 0.125
 0.20833333 0.08333333 0.26388889 0.09722222 0.22222222 0.16666667
 0.29166667 0.22222222 0.20833333 0.09722222 0.18055556 0.08333333]",0.2282820014325183
Ranking,60,2,6.684420200006571,4.791666666666665,"[[50, np.int64(59)], [37, np.int64(4)], [39, np.int64(41)], [52, np.int64(22)], [33, np.int64(2)], [42, np.int64(3)], [35, np.int64(53)], [54, 26], [55, np.int64(24)], [np.int64(29), np.int64(16)], [23, np.int64(9)], [21, np.int64(38)], [np.int64(27), 19], [31, np.int64(32)], [1, np.int64(5)], [14, np.int64(46)], [40, np.int64(11)], [43, np.int64(51)], [34, np.int64(57)], [12, np.int64(25)], [10, np.int64(47)], [15, np.int64(17)], [58, np.int64(30)], [18, np.int64(44)], [45, np.int64(48)], [6, np.int64(36)], [np.int64(13), np.int64(0)], [7, np.int64(8)], [20, np.int64(56)], [49, 28]]","[0.125      0.18055556 0.20833333 0.08333333 0.125      0.08333333
 0.22222222 0.29166667 0.16666667 0.08333333 0.22222222 0.18055556
 0.22222222 0.08333333 0.125      0.18055556 0.18055556 0.125
 0.18055556 0.04166667 0.22222222 0.09722222 0.22222222 0.16666667
 0.18055556 0.22222222 0.20833333 0.09722222 0.18055556 0.08333333]",0.21379310344827596
Ranking,60,2,6.470572300007916,4.430555555555555,"[[np.int64(3), 26], [np.int64(11), np.int64(30)], [39, np.int64(41)], [52, np.int64(22)], [33, np.int64(2)], [np.int64(59), 50], [34, np.int64(53)], [54, np.int64(48)], [55, np.int64(24)], [np.int64(25), 12], [23, 45], [42, np.int64(38)], [28, 49], [31, np.int64(32)], [1, np.int64(5)], [14, np.int64(46)], [40, 37], [43, np.int64(51)], [21, np.int64(57)], [np.int64(16), np.int64(29)], [10, 19], [15, np.int64(17)], [58, np.int64(4)], [18, np.int64(44)], [np.int64(47), np.int64(13)], [6, 35], [np.int64(36), np.int64(0)], [7, np.int64(8)], [20, np.int64(56)], [np.int64(9), np.int64(27)]]","[0.125      0.         0.20833333 0.08333333 0.125      0.125
 0.125      0.16666667 0.16666667 0.04166667 0.26388889 0.16666667
 0.08333333 0.08333333 0.125      0.18055556 0.29166667 0.125
 0.20833333 0.08333333 0.23611111 0.09722222 0.125      0.16666667
 0.22222222 0.30555556 0.125      0.09722222 0.18055556 0.09722222]",0.2684034158469354
Ranking,60,2,6.565546300000278,4.624999999999999,"[[50, np.int64(59)], [39, np.int64(41)], [40, np.int64(36)], [52, np.int64(22)], [33, np.int64(2)], [26, np.int64(3)], [34, np.int64(53)], [54, np.int64(48)], [55, np.int64(24)], [28, np.int64(16)], [np.int64(27), np.int64(9)], [42, np.int64(38)], [np.int64(56), np.int64(25)], [31, np.int64(32)], [1, np.int64(5)], [14, np.int64(46)], [np.int64(30), np.int64(11)], [43, np.int64(51)], [np.int64(4), 6], [10, np.int64(29)], [np.int64(13), np.int64(47)], [15, np.int64(17)], [np.int64(57), 58], [18, np.int64(44)], [19, 45], [21, 37], [35, np.int64(0)], [7, np.int64(8)], [20, 23], [49, 12]]","[0.125      0.20833333 0.25       0.08333333 0.125      0.125
 0.125      0.16666667 0.16666667 0.125      0.09722222 0.16666667
 0.08333333 0.08333333 0.125      0.18055556 0.         0.125
 0.22222222 0.125      0.22222222 0.09722222 0.125      0.16666667
 0.25       0.30555556 0.20833333 0.09722222 0.23611111 0.20833333]",0.23765144454799636
ACO,60,3,2.8580505999998422,12.666666666666668,"[[5, 1, 53], [14, 13, 46], [38, 32, 21], [45, 48, 59], [12, 25, 28], [37, 39, 41], [3, 26, 54], [16, 29, 47], [58, 57, 4], [51, 2, 33], [7, 8, 24], [23, 50, 43], [52, 22, 40], [9, 27, 56], [44, 18, 19], [42, 20, 17], [55, 10, 49], [34, 11, 30], [36, 0, 15], [35, 31, 6]]","[0.41666667 0.83333333 1.08333333 0.61111111 0.33333333 0.75
 0.58333333 0.52777778 0.33333333 0.58333333 0.44444444 0.77777778
 0.58333333 0.47222222 0.66666667 0.88888889 0.75       0.5
 0.58333333 0.94444444]",0.18467220683287205
ACO,60,3,2.8524640000105137,12.888888888888888,"[[5, 1, 53], [14, 13, 46], [38, 32, 21], [45, 48, 59], [12, 25, 29], [22, 52, 40], [16, 28, 49], [41, 0, 36], [8, 7, 24], [35, 31, 15], [33, 2, 50], [39, 37, 58], [20, 17, 18], [47, 10, 55], [56, 27, 9], [57, 4, 34], [44, 19, 23], [3, 42, 54], [26, 51, 43], [6, 11, 30]]","[0.41666667 0.83333333 1.08333333 0.61111111 0.33333333 0.58333333
 0.66666667 0.5        0.44444444 0.75       0.69444444 0.69444444
 0.69444444 0.69444444 0.47222222 0.52777778 0.94444444 0.66666667
 0.69444444 0.58333333]",0.1547186932849367
